Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount,Company,Cost Centre
43050,L10,10279,A11,B22,C38,PCS,708,8.07,D,C04,5.388146,5713.56,30785.5,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,35,8.07,D,C04,5.388146,282.45,1521.88,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,160,8.07,D,C04,5.388146,1291.2,6957.17,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,116,8.07,D,C04,5.388146,936.12,5043.95,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,1,8.07,D,C04,5.388146,8.07,43.48,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,727,8.07,D,C04,5.388146,5866.89,31611.66,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,313,8.07,D,C04,5.388146,2525.91,13609.97,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,206,8.07,D,C04,5.388146,1662.42,8957.36,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,288,8.07,D,C04,5.388146,2324.16,12522.91,L10-B22 Company,B22-10279
43050,L10,10279,A11,B22,C38,PCS,604,8.07,D,C04,5.388146,4874.28,26263.33,L10-B22 Company,B22-10279
43039,L10,10293,A11,B27,C35,PCS,551,7.35,D,C01,6.825646,4049.85,27642.84,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,848,7.35,D,C01,6.825646,6232.8,42542.89,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,184,7.35,D,C01,6.825646,1352.4,9231.0,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,540,7.35,D,C01,6.825646,3969.0,27090.99,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,600,7.35,D,C01,6.825646,4410.0,30101.1,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,405,7.35,D,C01,6.825646,2976.75,20318.24,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,314,7.35,D,C01,6.825646,2307.9,15752.91,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,19,7.35,D,C01,6.825646,139.65,953.2,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,671,7.35,D,C01,6.825646,4931.85,33663.06,L10-B27 Company,B27-10293
43039,L10,10293,A11,B27,C35,PCS,478,7.35,D,C01,6.825646,3513.3,23980.54,L10-B27 Company,B27-10293
43109,L10,10294,A12,B30,C38,PCS,558,8.3,C,C02,9.912483,4631.4,45908.67,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,884,8.3,C,C02,9.912483,7337.2,72729.87,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,316,8.3,C,C02,9.912483,2622.8,25998.46,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,886,8.3,C,C02,9.912483,7353.8,72894.42,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,652,8.3,C,C02,9.912483,5411.6,53642.39,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,519,8.3,C,C02,9.912483,4307.7,42700.0,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,318,8.3,C,C02,9.912483,2639.4,26163.01,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,603,8.3,C,C02,9.912483,5004.9,49610.99,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,752,8.3,C,C02,9.912483,6241.6,61869.75,L10-B30 Company,B30-10294
43109,L10,10294,A12,B30,C38,PCS,335,8.3,C,C02,9.912483,2780.5,27561.66,L10-B30 Company,B30-10294
43003,L10,10296,A13,B20,C39,PCS,124,9.16,D,C05,3.40242,1135.84,3864.6,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,382,9.16,D,C05,3.40242,3499.12,11905.48,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,613,9.16,D,C05,3.40242,5615.08,19104.86,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,32,9.16,D,C05,3.40242,293.12,997.32,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,471,9.16,D,C05,3.40242,4314.36,14679.26,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,521,9.16,D,C05,3.40242,4772.36,16237.57,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,943,9.16,D,C05,3.40242,8637.88,29389.7,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,692,9.16,D,C05,3.40242,6338.72,21566.99,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,116,9.16,D,C05,3.40242,1062.56,3615.28,L10-B20 Company,B20-10296
43003,L10,10296,A13,B20,C39,PCS,147,9.16,D,C05,3.40242,1346.52,4581.43,L10-B20 Company,B20-10296
43284,L10,10298,A13,B20,C37,PCS,760,4.32,C,C05,3.40242,3283.2,11170.83,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,243,4.32,C,C05,3.40242,1049.76,3571.72,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,847,4.32,C,C05,3.40242,3659.04,12449.59,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,360,4.32,C,C05,3.40242,1555.2,5291.44,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,606,4.32,C,C05,3.40242,2617.92,8907.26,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,669,4.32,C,C05,3.40242,2890.08,9833.27,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,171,4.32,C,C05,3.40242,738.72,2513.44,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,898,4.32,C,C05,3.40242,3879.36,13199.21,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,840,4.32,C,C05,3.40242,3628.8,12346.7,L10-B20 Company,B20-10298
43284,L10,10298,A13,B20,C37,PCS,78,4.32,C,C05,3.40242,336.96,1146.48,L10-B20 Company,B20-10298
43037,L10,10305,A10,B27,C37,PCS,730,1.59,D,C05,3.40242,1160.7,3949.19,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,713,1.59,D,C05,3.40242,1133.67,3857.22,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,45,1.59,D,C05,3.40242,71.55,243.44,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,735,1.59,D,C05,3.40242,1168.65,3976.24,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,515,1.59,D,C05,3.40242,818.85,2786.07,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,869,1.59,D,C05,3.40242,1381.71,4701.16,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,212,1.59,D,C05,3.40242,337.08,1146.89,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,155,1.59,D,C05,3.40242,246.45,838.53,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,558,1.59,D,C05,3.40242,887.22,3018.7,L10-B27 Company,B27-10305
43037,L10,10305,A10,B27,C37,PCS,823,1.59,D,C05,3.40242,1308.57,4452.3,L10-B27 Company,B27-10305
43045,L10,10306,A17,B23,C31,PCS,354,7.31,C,C04,5.388146,2587.74,13943.12,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,140,7.31,C,C04,5.388146,1023.4,5514.23,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,654,7.31,C,C04,5.388146,4780.74,25759.33,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,638,7.31,C,C04,5.388146,4663.78,25129.13,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,607,7.31,C,C04,5.388146,4437.17,23908.12,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,128,7.31,C,C04,5.388146,935.68,5041.58,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,120,7.31,C,C04,5.388146,877.2,4726.48,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,250,7.31,C,C04,5.388146,1827.5,9846.84,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,872,7.31,C,C04,5.388146,6374.32,34345.77,L10-B23 Company,B23-10306
43045,L10,10306,A17,B23,C31,PCS,454,7.31,C,C04,5.388146,3318.74,17881.86,L10-B23 Company,B23-10306
43217,L10,10309,A18,B20,C38,PCS,689,1.81,D,C09,1.199464,1247.09,1495.84,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,399,1.81,D,C09,1.199464,722.19,866.24,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,664,1.81,D,C09,1.199464,1201.84,1441.56,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,28,1.81,D,C09,1.199464,50.68,60.79,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,913,1.81,D,C09,1.199464,1652.53,1982.15,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,687,1.81,D,C09,1.199464,1243.47,1491.5,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,445,1.81,D,C09,1.199464,805.45,966.11,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,193,1.81,D,C09,1.199464,349.33,419.01,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,558,1.81,D,C09,1.199464,1009.98,1211.43,L10-B20 Company,B20-10309
43217,L10,10309,A18,B20,C38,PCS,467,1.81,D,C09,1.199464,845.27,1013.87,L10-B20 Company,B20-10309
43148,L10,10330,A17,B20,C38,PCS,917,6.81,C,C01,6.825646,6244.77,42624.59,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,9,6.81,C,C01,6.825646,61.29,418.34,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,847,6.81,C,C01,6.825646,5768.07,39370.8,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,96,6.81,C,C01,6.825646,653.76,4462.33,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,288,6.81,C,C01,6.825646,1961.28,13387.0,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,537,6.81,C,C01,6.825646,3656.97,24961.18,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,154,6.81,C,C01,6.825646,1048.74,7158.33,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,214,6.81,C,C01,6.825646,1457.34,9947.29,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,634,6.81,C,C01,6.825646,4317.54,29470.0,L10-B20 Company,B20-10330
43148,L10,10330,A17,B20,C38,PCS,734,6.81,C,C01,6.825646,4998.54,34118.26,L10-B20 Company,B20-10330
43002,L10,10331,A20,B28,C35,PCS,287,8.54,D,C04,5.388146,2450.98,13206.24,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,955,8.54,D,C04,5.388146,8155.7,43944.1,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,845,8.54,D,C04,5.388146,7216.3,38882.48,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,734,8.54,D,C04,5.388146,6268.36,33774.84,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,658,8.54,D,C04,5.388146,5619.32,30277.72,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,610,8.54,D,C04,5.388146,5209.4,28069.01,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,517,8.54,D,C04,5.388146,4415.18,23789.63,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,193,8.54,D,C04,5.388146,1648.22,8880.85,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,4,8.54,D,C04,5.388146,34.16,184.06,L10-B28 Company,B28-10331
43002,L10,10331,A20,B28,C35,PCS,128,8.54,D,C04,5.388146,1093.12,5889.89,L10-B28 Company,B28-10331
43194,L10,10337,A18,B22,C36,PCS,908,5.83,D,C03,7.133317,5293.64,37761.21,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,875,5.83,D,C03,7.133317,5101.25,36388.83,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,616,5.83,D,C03,7.133317,3591.28,25617.74,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,826,5.83,D,C03,7.133317,4815.58,34351.06,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,647,5.83,D,C03,7.133317,3772.01,26906.94,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,818,5.83,D,C03,7.133317,4768.94,34018.36,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,860,5.83,D,C03,7.133317,5013.8,35765.02,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,497,5.83,D,C03,7.133317,2897.51,20668.86,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,517,5.83,D,C03,7.133317,3014.11,21500.6,L10-B22 Company,B22-10337
43194,L10,10337,A18,B22,C36,PCS,843,5.83,D,C03,7.133317,4914.69,35058.04,L10-B22 Company,B22-10337
43121,L10,10340,A17,B22,C38,PCS,984,7.03,D,C07,1.358577,6917.52,9397.98,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,622,7.03,D,C07,1.358577,4372.66,5940.6,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,231,7.03,D,C07,1.358577,1623.93,2206.23,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,949,7.03,D,C07,1.358577,6671.47,9063.71,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,885,7.03,D,C07,1.358577,6221.55,8452.45,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,147,7.03,D,C07,1.358577,1033.41,1403.97,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,516,7.03,D,C07,1.358577,3627.48,4928.21,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,523,7.03,D,C07,1.358577,3676.69,4995.07,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,404,7.03,D,C07,1.358577,2840.12,3858.52,L10-B22 Company,B22-10340
43121,L10,10340,A17,B22,C38,PCS,675,7.03,D,C07,1.358577,4745.25,6446.79,L10-B22 Company,B22-10340
43083,L10,10351,A12,B25,C32,PCS,312,5.37,D,C03,7.133317,1675.44,11951.44,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,87,5.37,D,C03,7.133317,467.19,3332.61,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,566,5.37,D,C03,7.133317,3039.42,21681.15,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,209,5.37,D,C03,7.133317,1122.33,8005.94,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,761,5.37,D,C03,7.133317,4086.57,29150.8,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,448,5.37,D,C03,7.133317,2405.76,17161.05,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,242,5.37,D,C03,7.133317,1299.54,9270.03,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,538,5.37,D,C03,7.133317,2889.06,20608.58,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,457,5.37,D,C03,7.133317,2454.09,17505.8,L10-B25 Company,B25-10351
43083,L10,10351,A12,B25,C32,PCS,347,5.37,D,C03,7.133317,1863.39,13292.15,L10-B25 Company,B25-10351
43274,L10,10351,A11,B29,C36,PCS,973,7.3,C,C02,9.912483,7102.9,70407.38,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,457,7.3,C,C02,9.912483,3336.1,33069.03,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,845,7.3,C,C02,9.912483,6168.5,61145.15,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,82,7.3,C,C02,9.912483,598.6,5933.61,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,441,7.3,C,C02,9.912483,3219.3,31911.26,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,555,7.3,C,C02,9.912483,4051.5,40160.42,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,516,7.3,C,C02,9.912483,3766.8,37338.34,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,434,7.3,C,C02,9.912483,3168.2,31404.73,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,860,7.3,C,C02,9.912483,6278.0,62230.57,L10-B29 Company,B29-10351
43274,L10,10351,A11,B29,C36,PCS,182,7.3,C,C02,9.912483,1328.6,13169.72,L10-B29 Company,B29-10351
43115,L10,10357,A16,B23,C38,PCS,632,1.29,D,C06,3.547054,815.28,2891.84,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,631,1.29,D,C06,3.547054,813.99,2887.27,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,358,1.29,D,C06,3.547054,461.82,1638.1,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,116,1.29,D,C06,3.547054,149.64,530.78,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,343,1.29,D,C06,3.547054,442.47,1569.46,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,264,1.29,D,C06,3.547054,340.56,1207.98,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,99,1.29,D,C06,3.547054,127.71,452.99,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,992,1.29,D,C06,3.547054,1279.68,4539.09,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,696,1.29,D,C06,3.547054,897.84,3184.69,L10-B23 Company,B23-10357
43115,L10,10357,A16,B23,C38,PCS,41,1.29,D,C06,3.547054,52.89,187.6,L10-B23 Company,B23-10357
43222,L10,10364,A13,B21,C37,PCS,16,4.77,D,C05,3.40242,76.32,259.67,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,138,4.77,D,C05,3.40242,658.26,2239.68,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,709,4.77,D,C05,3.40242,3381.93,11506.75,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,706,4.77,D,C05,3.40242,3367.62,11458.06,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,304,4.77,D,C05,3.40242,1450.08,4933.78,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,463,4.77,D,C05,3.40242,2208.51,7514.28,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,158,4.77,D,C05,3.40242,753.66,2564.27,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,856,4.77,D,C05,3.40242,4083.12,13892.49,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,93,4.77,D,C05,3.40242,443.61,1509.35,L10-B21 Company,B21-10364
43222,L10,10364,A13,B21,C37,PCS,749,4.77,D,C05,3.40242,3572.73,12155.93,L10-B21 Company,B21-10364
43192,L10,10368,A20,B29,C40,PCS,444,5.02,D,C10,8.657656,2228.88,19296.88,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,338,5.02,D,C10,8.657656,1696.76,14689.96,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,761,5.02,D,C10,8.657656,3820.22,33074.15,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,250,5.02,D,C10,8.657656,1255.0,10865.36,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,509,5.02,D,C10,8.657656,2555.18,22121.87,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,79,5.02,D,C10,8.657656,396.58,3433.45,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,435,5.02,D,C10,8.657656,2183.7,18905.72,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,47,5.02,D,C10,8.657656,235.94,2042.69,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,270,5.02,D,C10,8.657656,1355.4,11734.59,L10-B29 Company,B29-10368
43192,L10,10368,A20,B29,C40,PCS,981,5.02,D,C10,8.657656,4924.62,42635.67,L10-B29 Company,B29-10368
43154,L10,10372,A17,B30,C38,PCS,13,5.09,C,C07,1.358577,66.17,89.9,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,592,5.09,C,C07,1.358577,3013.28,4093.77,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,500,5.09,C,C07,1.358577,2545.0,3457.58,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,457,5.09,C,C07,1.358577,2326.13,3160.23,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,224,5.09,C,C07,1.358577,1140.16,1549.0,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,797,5.09,C,C07,1.358577,4056.73,5511.38,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,127,5.09,C,C07,1.358577,646.43,878.22,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,747,5.09,C,C07,1.358577,3802.23,5165.62,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,857,5.09,C,C07,1.358577,4362.13,5926.29,L10-B30 Company,B30-10372
43154,L10,10372,A17,B30,C38,PCS,905,5.09,C,C07,1.358577,4606.45,6258.22,L10-B30 Company,B30-10372
43034,L10,10379,A20,B30,C34,PCS,775,2.03,C,C04,5.388146,1573.25,8476.9,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,674,2.03,C,C04,5.388146,1368.22,7372.17,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,576,2.03,C,C04,5.388146,1169.28,6300.25,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,155,2.03,C,C04,5.388146,314.65,1695.38,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,53,2.03,C,C04,5.388146,107.59,579.71,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,300,2.03,C,C04,5.388146,609.0,3281.38,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,943,2.03,C,C04,5.388146,1914.29,10314.47,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,911,2.03,C,C04,5.388146,1849.33,9964.46,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,776,2.03,C,C04,5.388146,1575.28,8487.84,L10-B30 Company,B30-10379
43034,L10,10379,A20,B30,C34,PCS,268,2.03,C,C04,5.388146,544.04,2931.37,L10-B30 Company,B30-10379
43018,L10,10382,A18,B23,C37,PCS,887,6.44,D,C06,3.547054,5712.28,20261.77,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,786,6.44,D,C06,3.547054,5061.84,17954.62,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,260,6.44,D,C06,3.547054,1674.4,5939.19,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,184,6.44,D,C06,3.547054,1184.96,4203.12,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,481,6.44,D,C06,3.547054,3097.64,10987.5,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,302,6.44,D,C06,3.547054,1944.88,6898.59,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,627,6.44,D,C06,3.547054,4037.88,14322.58,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,512,6.44,D,C06,3.547054,3297.28,11695.63,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,365,6.44,D,C06,3.547054,2350.6,8337.71,L10-B23 Company,B23-10382
43018,L10,10382,A18,B23,C37,PCS,198,6.44,D,C06,3.547054,1275.12,4522.92,L10-B23 Company,B23-10382
43080,L10,10382,A13,B29,C32,PCS,43,4.95,D,C09,1.199464,212.85,255.31,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,570,4.95,D,C09,1.199464,2821.5,3384.29,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,799,4.95,D,C09,1.199464,3955.05,4743.94,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,24,4.95,D,C09,1.199464,118.8,142.5,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,539,4.95,D,C09,1.199464,2668.05,3200.23,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,159,4.95,D,C09,1.199464,787.05,944.04,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,901,4.95,D,C09,1.199464,4459.95,5349.55,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,41,4.95,D,C09,1.199464,202.95,243.43,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,531,4.95,D,C09,1.199464,2628.45,3152.73,L10-B29 Company,B29-10382
43080,L10,10382,A13,B29,C32,PCS,473,4.95,D,C09,1.199464,2341.35,2808.37,L10-B29 Company,B29-10382
43065,L10,10396,A19,B28,C32,PCS,336,7.14,C,C07,1.358577,2399.04,3259.28,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,105,7.14,C,C07,1.358577,749.7,1018.53,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,670,7.14,C,C07,1.358577,4783.8,6499.16,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,956,7.14,C,C07,1.358577,6825.84,9273.43,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,123,7.14,C,C07,1.358577,878.22,1193.13,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,891,7.14,C,C07,1.358577,6361.74,8642.91,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,628,7.14,C,C07,1.358577,4483.92,6091.75,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,504,7.14,C,C07,1.358577,3598.56,4888.92,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,311,7.14,C,C07,1.358577,2220.54,3016.77,L10-B28 Company,B28-10396
43065,L10,10396,A19,B28,C32,PCS,100,7.14,C,C07,1.358577,714.0,970.02,L10-B28 Company,B28-10396
43025,L10,10402,A17,B27,C34,PCS,373,8.75,C,C10,8.657656,3263.75,28256.42,L10-B27 Company,B27-10402
43025,L10,10402,A17,B27,C34,PCS,713,8.75,C,C10,8.657656,6238.75,54012.95,L10-B27 Company,B27-10402
