Product,Style,Unit_Price
P868,G,315.36
P868,H,324.82
P869,A,259.13
P869,B,266.9
P869,C,274.91
P869,D,283.16
P869,E,291.65
P869,F,300.4
P869,G,309.41
P869,H,318.69
P870,A,684.77
P870,B,705.31
P870,C,726.47
P870,D,748.26
P870,E,770.71
P870,F,793.83
P870,G,817.64
P870,H,842.17
P871,A,997.61
P871,B,1027.54
P871,C,1058.37
P871,D,1090.12
P871,E,1122.82
P871,F,1156.5
P871,G,1191.2
P871,H,1226.94
P872,A,56.77
P872,B,58.47
P872,C,60.22
P872,D,62.03
P872,E,63.89
P872,F,65.81
P872,G,67.78
P872,H,69.81
P873,A,539.52
P873,B,555.71
P873,C,572.38
P873,D,589.55
P873,E,607.24
P873,F,625.46
P873,G,644.22
P873,H,663.55
P874,A,129.86
P874,B,133.76
P874,C,137.77
P874,D,141.9
P874,E,146.16
P874,F,150.54
P874,G,155.06
P874,H,159.71
P875,A,324.63
P875,B,334.37
P875,C,344.4
P875,D,354.73
P875,E,365.37
P875,F,376.33
P875,G,387.62
P875,H,399.25
P876,A,380.2
P876,B,391.61
P876,C,403.36
P876,D,415.46
P876,E,427.92
P876,F,440.76
P876,G,453.98
P876,H,467.6
P877,A,342.73
P877,B,353.01
P877,C,363.6
P877,D,374.51
P877,E,385.75
P877,F,397.32
P877,G,409.24
P877,H,421.52
P878,A,801.23
P878,B,825.27
P878,C,850.03
P878,D,875.53
P878,E,901.8
P878,F,928.85
P878,G,956.72
P878,H,985.42
P879,A,199.06
P879,B,205.03
P879,C,211.18
P879,D,217.52
P879,E,224.05
P879,F,230.77
P879,G,237.69
P879,H,244.82
P880,A,108.87
P880,B,112.14
P880,C,115.5
P880,D,118.97
P880,E,122.54
P880,F,126.22
P880,G,130.01
P880,H,133.91
P881,A,450.02
P881,B,463.52
P881,C,477.43
P881,D,491.75
P881,E,506.5
P881,F,521.7
P881,G,537.35
P881,H,553.47
P882,A,971.79
P882,B,1000.94
P882,C,1030.97
P882,D,1061.9
P882,E,1093.76
P882,F,1126.57
P882,G,1160.37
P882,H,1195.18
P883,A,525.58
P883,B,541.35
P883,C,557.59
P883,D,574.32
P883,E,591.55
P883,F,609.3
P883,G,627.58
P883,H,646.41
P884,A,740.38
P884,B,762.59
P884,C,785.47
P884,D,809.03
P884,E,833.3
P884,F,858.3
P884,G,884.05
P884,H,910.57
P885,A,13.17
P885,B,13.57
P885,C,13.98
P885,D,14.4
P885,E,14.83
P885,F,15.27
P885,G,15.73
P885,H,16.2
P886,A,566.16
P886,B,583.14
P886,C,600.63
P886,D,618.65
P886,E,637.21
P886,F,656.33
P886,G,676.02
P886,H,696.3
P887,A,542.32
P887,B,558.59
P887,C,575.35
P887,D,592.61
P887,E,610.39
P887,F,628.7
P887,G,647.56
P887,H,666.99
P888,A,481.28
P888,B,495.72
P888,C,510.59
P888,D,525.91
P888,E,541.69
P888,F,557.94
P888,G,574.68
P888,H,591.92
P889,A,883.81
P889,B,910.32
P889,C,937.63
P889,D,965.76
P889,E,994.73
P889,F,1024.57
P889,G,1055.31
P889,H,1086.97
P890,A,429.98
P890,B,442.88
P890,C,456.17
P890,D,469.86
P890,E,483.96
P890,F,498.48
P890,G,513.43
P890,H,528.83
P891,A,991.07
P891,B,1020.8
P891,C,1051.42
P891,D,1082.96
P891,E,1115.45
P891,F,1148.91
P891,G,1183.38
P891,H,1218.88
P892,A,108.48
P892,B,111.73
P892,C,115.08
P892,D,118.53
P892,E,122.09
P892,F,125.75
P892,G,129.52
P892,H,133.41
P893,A,541.59
P893,B,557.84
P893,C,574.58
P893,D,591.82
P893,E,609.57
P893,F,627.86
P893,G,646.7
P893,H,666.1
P894,A,724.14
P894,B,745.86
P894,C,768.24
P894,D,791.29
P894,E,815.03
P894,F,839.48
P894,G,864.66
P894,H,890.6
P895,A,516.01
P895,B,531.49
P895,C,547.43
P895,D,563.85
P895,E,580.77
P895,F,598.19
P895,G,616.14
P895,H,634.62
P896,A,57.75
P896,B,59.48
P896,C,61.26
P896,D,63.1
P896,E,64.99
P896,F,66.94
P896,G,68.95
P896,H,71.02
P897,A,235.04
P897,B,242.09
P897,C,249.35
P897,D,256.83
P897,E,264.53
P897,F,272.47
P897,G,280.64
P897,H,289.06
P898,A,576.56
P898,B,593.86
P898,C,611.68
P898,D,630.03
P898,E,648.93
P898,F,668.4
P898,G,688.45
P898,H,709.1
P899,A,193.32
P899,B,199.12
P899,C,205.09
P899,D,211.24
P899,E,217.58
P899,F,224.11
P899,G,230.83
P899,H,237.75
P900,A,361.25
P900,B,372.09
P900,C,383.25
P900,D,394.75
P900,E,406.59
P900,F,418.79
P900,G,431.35
P900,H,444.29
P901,A,834.95
P901,B,860
P901,C,885.8
P901,D,912.37
P901,E,939.74
P901,F,967.93
P901,G,996.97
P901,H,1026.88
P902,A,489.08
P902,B,503.75
P902,C,518.86
P902,D,534.43
P902,E,550.46
P902,F,566.97
P902,G,583.98
P902,H,601.5
P903,A,308.46
P903,B,317.71
P903,C,327.24
P903,D,337.06
P903,E,347.17
P903,F,357.59
P903,G,368.32
P903,H,379.37
P904,A,637.86
P904,B,657
P904,C,676.71
P904,D,697.01
P904,E,717.92
P904,F,739.46
P904,G,761.64
P904,H,784.49
P905,A,217.83
P905,B,224.36
P905,C,231.09
P905,D,238.02
P905,E,245.16
P905,F,252.51
P905,G,260.09
P905,H,267.89
P906,A,905.2
P906,B,932.36
P906,C,960.33
P906,D,989.14
P906,E,1018.81
P906,F,1049.37
P906,G,1080.85
P906,H,1113.28
P907,A,192.52
P907,B,198.3
P907,C,204.25
P907,D,210.38
P907,E,216.69
P907,F,223.19
P907,G,229.89
P907,H,236.79
P908,A,631.51
P908,B,650.46
P908,C,669.97
P908,D,690.07
P908,E,710.77
P908,F,732.09
P908,G,754.05
P908,H,776.67
P909,A,815.56
P909,B,840.03
P909,C,865.23
P909,D,891.19
P909,E,917.93
P909,F,945.47
P909,G,973.83
P909,H,1003.04
P910,A,26.27
P910,B,27.06
P910,C,27.87
P910,D,28.71
P910,E,29.57
P910,F,30.46
P910,G,31.37
P910,H,32.31
P911,A,870.33
P911,B,896.44
P911,C,923.33
P911,D,951.03
P911,E,979.56
P911,F,1008.95
P911,G,1039.22
P911,H,1070.4
P912,A,692.13
P912,B,712.89
P912,C,734.28
P912,D,756.31
P912,E,779
P912,F,802.37
P912,G,826.44
P912,H,851.23
P913,A,747.27
P913,B,769.69
P913,C,792.78
P913,D,816.56
P913,E,841.06
P913,F,866.29
P913,G,892.28
P913,H,919.05
P914,A,149.82
P914,B,154.31
P914,C,158.94
P914,D,163.71
P914,E,168.62
P914,F,173.68
P914,G,178.89
P914,H,184.26
P915,A,410.65
P915,B,422.97
P915,C,435.66
P915,D,448.73
P915,E,462.19
P915,F,476.06
P915,G,490.34
P915,H,505.05
P916,A,512.78
P916,B,528.16
P916,C,544
P916,D,560.32
P916,E,577.13
P916,F,594.44
P916,G,612.27
P916,H,630.64
P917,A,550.27
P917,B,566.78
P917,C,583.78
P917,D,601.29
P917,E,619.33
P917,F,637.91
P917,G,657.05
P917,H,676.76
P918,A,429.51
P918,B,442.4
P918,C,455.67
P918,D,469.34
P918,E,483.42
P918,F,497.92
P918,G,512.86
P918,H,528.25
P919,A,515.51
P919,B,530.98
P919,C,546.91
P919,D,563.32
P919,E,580.22
P919,F,597.63
P919,G,615.56
P919,H,634.03
P920,A,711.48
P920,B,732.82
P920,C,754.8
P920,D,777.44
P920,E,800.76
P920,F,824.78
P920,G,849.52
P920,H,875.01
P921,A,822.96
P921,B,847.65
P921,C,873.08
P921,D,899.27
P921,E,926.25
P921,F,954.04
P921,G,982.66
P921,H,1012.14
P922,A,677.35
P922,B,697.67
P922,C,718.6
P922,D,740.16
P922,E,762.36
P922,F,785.23
P922,G,808.79
P922,H,833.05
P923,A,942.58
P923,B,970.86
P923,C,999.99
P923,D,1029.99
P923,E,1060.89
P923,F,1092.72
P923,G,1125.5
P923,H,1159.27
P924,A,455.68
P924,B,469.35
P924,C,483.43
P924,D,497.93
P924,E,512.87
P924,F,528.26
P924,G,544.11
P924,H,560.43
P925,A,299.27
P925,B,308.25
P925,C,317.5
P925,D,327.03
P925,E,336.84
P925,F,346.95
P925,G,357.36
P925,H,368.08
P926,A,298.95
P926,B,307.92
P926,C,317.16
P926,D,326.67
P926,E,336.47
P926,F,346.56
P926,G,356.96
P926,H,367.67
P927,A,811.16
P927,B,835.49
P927,C,860.55
P927,D,886.37
P927,E,912.96
P927,F,940.35
P927,G,968.56
P927,H,997.62
P928,A,868.13
P928,B,894.17
P928,C,921
P928,D,948.63
P928,E,977.09
P928,F,1006.4
P928,G,1036.59
P928,H,1067.69
P929,A,726.61
P929,B,748.41
P929,C,770.86
P929,D,793.99
P929,E,817.81
P929,F,842.34
P929,G,867.61
P929,H,893.64
P930,A,451.4
P930,B,464.94
P930,C,478.89
P930,D,493.26
P930,E,508.06
P930,F,523.3
P930,G,539
P930,H,555.17
P931,A,308.01
P931,B,317.25
P931,C,326.77
P931,D,336.57
P931,E,346.67
P931,F,357.07
P931,G,367.78
P931,H,378.81
P932,A,745.82
P932,B,768.19
P932,C,791.24
P932,D,814.98
P932,E,839.43
P932,F,864.61
P932,G,890.55
P932,H,917.27
P933,A,146.95
P933,B,151.36
P933,C,155.9
P933,D,160.58
P933,E,165.4
P933,F,170.36
P933,G,175.47
P933,H,180.73
P934,A,384.95
P934,B,396.5
P934,C,408.4
P934,D,420.65
P934,E,433.27
P934,F,446.27
P934,G,459.66
P934,H,473.45
P935,A,187.88
P935,B,193.52
P935,C,199.33
P935,D,205.31
P935,E,211.47
P935,F,217.81
P935,G,224.34
P935,H,231.07
P936,A,326.56
P936,B,336.36
P936,C,346.45
P936,D,356.84
P936,E,367.55
P936,F,378.58
P936,G,389.94
P936,H,401.64
P937,A,320.4
P937,B,330.01
P937,C,339.91
P937,D,350.11
P937,E,360.61
P937,F,371.43
P937,G,382.57
P937,H,394.05
P938,A,394.06
P938,B,405.88
P938,C,418.06
P938,D,430.6
P938,E,443.52
P938,F,456.83
P938,G,470.53
P938,H,484.65
P939,A,114.51
P939,B,117.95
P939,C,121.49
P939,D,125.13
P939,E,128.88
P939,F,132.75
P939,G,136.73
P939,H,140.83
P940,A,601.97
P940,B,620.03
P940,C,638.63
P940,D,657.79
P940,E,677.52
P940,F,697.85
P940,G,718.79
P940,H,740.35
P941,A,982.59
P941,B,1012.07
P941,C,1042.43
P941,D,1073.7
P941,E,1105.91
P941,F,1139.09
P941,G,1173.26
P941,H,1208.46
P942,A,12.69
P942,B,13.07
P942,C,13.46
P942,D,13.86
P942,E,14.28
P942,F,14.71
P942,G,15.15
P942,H,15.6
P943,A,792.19
P943,B,815.96
P943,C,840.44
P943,D,865.65
P943,E,891.62
P943,F,918.37
P943,G,945.92
P943,H,974.3
P944,A,871.39
P944,B,897.53
P944,C,924.46
P944,D,952.19
P944,E,980.76
P944,F,1010.18
P944,G,1040.49
P944,H,1071.7
P945,A,743.56
P945,B,765.87
P945,C,788.85
P945,D,812.52
P945,E,836.9
P945,F,862.01
P945,G,887.87
P945,H,914.51
P946,A,634.25
P946,B,653.28
P946,C,672.88
P946,D,693.07
P946,E,713.86
P946,F,735.28
P946,G,757.34
P946,H,780.06
P947,A,256.22
P947,B,263.91
P947,C,271.83
P947,D,279.98
P947,E,288.38
P947,F,297.03
P947,G,305.94
P947,H,315.12
P948,A,776.71
P948,B,800.01
P948,C,824.01
P948,D,848.73
P948,E,874.19
P948,F,900.42
P948,G,927.43
P948,H,955.25
P949,A,577.52
P949,B,594.85
P949,C,612.7
P949,D,631.08
P949,E,650.01
P949,F,669.51
P949,G,689.6
P949,H,710.29
P950,A,382.84
P950,B,394.33
P950,C,406.16
P950,D,418.34
P950,E,430.89
P950,F,443.82
P950,G,457.13
P950,H,470.84
P951,A,266.45
P951,B,274.44
P951,C,282.67
P951,D,291.15
P951,E,299.88
P951,F,308.88
P951,G,318.15
P951,H,327.69
P952,A,847.01
P952,B,872.42
P952,C,898.59
P952,D,925.55
P952,E,953.32
P952,F,981.92
P952,G,1011.38
P952,H,1041.72
P953,A,54.48
P953,B,56.11
P953,C,57.79
P953,D,59.52
P953,E,61.31
P953,F,63.15
P953,G,65.04
P953,H,66.99
P954,A,139.07
P954,B,143.24
P954,C,147.54
P954,D,151.97
P954,E,156.53
P954,F,161.23
P954,G,166.07
P954,H,171.05
P955,A,237.96
P955,B,245.1
P955,C,252.45
P955,D,260.02
P955,E,267.82
P955,F,275.85
P955,G,284.13
P955,H,292.65
P956,A,954.51
P956,B,983.15
P956,C,1012.64
P956,D,1043.02
P956,E,1074.31
P956,F,1106.54
P956,G,1139.74
P956,H,1173.93
P957,A,113.81
P957,B,117.22
P957,C,120.74
P957,D,124.36
P957,E,128.09
P957,F,131.93
P957,G,135.89
P957,H,139.97
P958,A,588.88
P958,B,606.55
P958,C,624.75
P958,D,643.49
P958,E,662.79
P958,F,682.67
P958,G,703.15
P958,H,724.24
P959,A,386.92
P959,B,398.53
P959,C,410.49
P959,D,422.8
P959,E,435.48
P959,F,448.54
P959,G,462
P959,H,475.86
P960,A,19.71
P960,B,20.3
P960,C,20.91
P960,D,21.54
P960,E,22.19
P960,F,22.86
P960,G,23.55
P960,H,24.26
P961,A,362.9
P961,B,373.79
P961,C,385
P961,D,396.55
P961,E,408.45
P961,F,420.7
P961,G,433.32
P961,H,446.32
P962,A,330.11
P962,B,340.01
P962,C,350.21
P962,D,360.72
P962,E,371.54
P962,F,382.69
P962,G,394.17
P962,H,406
P963,A,870.23
P963,B,896.34
P963,C,923.23
P963,D,950.93
P963,E,979.46
P963,F,1008.84
P963,G,1039.11
P963,H,1070.28
P964,A,283.32
P964,B,291.82
P964,C,300.57
P964,D,309.59
P964,E,318.88
P964,F,328.45
P964,G,338.3
P964,H,348.45
P965,A,855.38
P965,B,881.04
P965,C,907.47
P965,D,934.69
P965,E,962.73
P965,F,991.61
P965,G,1021.36
P965,H,1052
P966,A,97.36
P966,B,100.28
P966,C,103.29
P966,D,106.39
P966,E,109.58
P966,F,112.87
P966,G,116.26
P966,H,119.75
P967,A,830.17
P967,B,855.08
P967,C,880.73
P967,D,907.15
P967,E,934.36
P967,F,962.39
P967,G,991.26
P967,H,1021
P968,A,171.35
P968,B,176.49
P968,C,181.78
P968,D,187.23
P968,E,192.85
P968,F,198.64
P968,G,204.6
P968,H,210.74
P969,A,249.05
P969,B,256.52
P969,C,264.22
P969,D,272.15
P969,E,280.31
P969,F,288.72
P969,G,297.38
P969,H,306.3
P970,A,93.75
P970,B,96.56
P970,C,99.46
P970,D,102.44
P970,E,105.51
P970,F,108.68
P970,G,111.94
P970,H,115.3
P971,A,252.26
P971,B,259.83
P971,C,267.62
P971,D,275.65
P971,E,283.92
P971,F,292.44
P971,G,301.21
P971,H,310.25
P972,A,347.35
P972,B,357.77
P972,C,368.5
P972,D,379.56
P972,E,390.95
P972,F,402.68
P972,G,414.76
P972,H,427.2
P973,A,531.6
P973,B,547.55
P973,C,563.98
P973,D,580.9
P973,E,598.33
P973,F,616.28
P973,G,634.77
P973,H,653.81
P974,A,902.67
P974,B,929.75
P974,C,957.64
P974,D,986.37
P974,E,1015.96
P974,F,1046.44
P974,G,1077.83
P974,H,1110.16
P975,A,556.61
P975,B,573.31
P975,C,590.51
P975,D,608.23
P975,E,626.48
P975,F,645.27
P975,G,664.63
P975,H,684.57
P976,A,787.78
P976,B,811.41
P976,C,835.75
P976,D,860.82
P976,E,886.64
P976,F,913.24
P976,G,940.64
P976,H,968.86
P977,A,556.56
P977,B,573.26
P977,C,590.46
P977,D,608.17
P977,E,626.42
P977,F,645.21
P977,G,664.57
P977,H,684.51
P978,A,864.34
P978,B,890.27
P978,C,916.98
P978,D,944.49
P978,E,972.82
P978,F,1002
P978,G,1032.06
P978,H,1063.02
P979,A,746.26
P979,B,768.65
P979,C,791.71
P979,D,815.46
P979,E,839.92
P979,F,865.12
P979,G,891.07
P979,H,917.8
P980,A,777.75
P980,B,801.08
P980,C,825.11
P980,D,849.86
P980,E,875.36
P980,F,901.62
P980,G,928.67
P980,H,956.53
P981,A,682.32
P981,B,702.79
P981,C,723.87
P981,D,745.59
P981,E,767.96
P981,F,791
P981,G,814.73
P981,H,839.17
P982,A,126.96
P982,B,130.77
P982,C,134.69
P982,D,138.73
P982,E,142.89
P982,F,147.18
P982,G,151.6
P982,H,156.15
P983,A,96.88
P983,B,99.79
P983,C,102.78
P983,D,105.86
P983,E,109.04
P983,F,112.31
P983,G,115.68
P983,H,119.15
P984,A,884.71
P984,B,911.25
P984,C,938.59
P984,D,966.75
P984,E,995.75
P984,F,1025.62
P984,G,1056.39
P984,H,1088.08
P985,A,277.99
P985,B,286.33
P985,C,294.92
P985,D,303.77
P985,E,312.88
P985,F,322.27
P985,G,331.94
P985,H,341.9
P986,A,808.4
P986,B,832.65
P986,C,857.63
P986,D,883.36
P986,E,909.86
P986,F,937.16
P986,G,965.27
P986,H,994.23
P987,A,383.93
P987,B,395.45
P987,C,407.31
P987,D,419.53
P987,E,432.12
P987,F,445.08
P987,G,458.43
P987,H,472.18
P988,A,899.83
P988,B,926.82
P988,C,954.62
P988,D,983.26
P988,E,1012.76
P988,F,1043.14
P988,G,1074.43
P988,H,1106.66
P989,A,361.88
P989,B,372.74
P989,C,383.92
P989,D,395.44
P989,E,407.3
P989,F,419.52
P989,G,432.11
P989,H,445.07
P990,A,203.18
P990,B,209.28
P990,C,215.56
P990,D,222.03
P990,E,228.69
P990,F,235.55
P990,G,242.62
P990,H,249.9
P991,A,481.11
P991,B,495.54
P991,C,510.41
P991,D,525.72
P991,E,541.49
P991,F,557.73
P991,G,574.46
P991,H,591.69
P992,A,479
P992,B,493.37
P992,C,508.17
P992,D,523.42
P992,E,539.12
P992,F,555.29
P992,G,571.95
P992,H,589.11
P993,A,815.85
P993,B,840.33
P993,C,865.54
P993,D,891.51
P993,E,918.26
P993,F,945.81
P993,G,974.18
P993,H,1003.41
P994,A,21.93
P994,B,22.59
P994,C,23.27
P994,D,23.97
P994,E,24.69
P994,F,25.43
P994,G,26.19
P994,H,26.98
P995,A,171.03
P995,B,176.16
P995,C,181.44
P995,D,186.88
P995,E,192.49
P995,F,198.26
P995,G,204.21
P995,H,210.34
P996,A,818.13
P996,B,842.67
P996,C,867.95
P996,D,893.99
P996,E,920.81
P996,F,948.43
P996,G,976.88
P996,H,1006.19
P997,A,177.64
P997,B,182.97
P997,C,188.46
P997,D,194.11
P997,E,199.93
P997,F,205.93
P997,G,212.11
P997,H,218.47
P998,A,923.3
P998,B,951
P998,C,979.53
P998,D,1008.92
P998,E,1039.19
P998,F,1070.37
P998,G,1102.48
P998,H,1135.55
P999,A,773.86
P999,B,797.08
P999,C,820.99
P999,D,845.62
P999,E,870.99
P999,F,897.12
P999,G,924.03
P999,H,951.75
